96.188	12.932	3.204	11019	4.5693	210.82
33.925	1.8105	166.08	12816	4.4894	209.47
17.281	53.357	5.0404	17737	4.8813	209.54
76.799	27.877	202.33	17313	4.9638	207.51
67.629	28.226	189.67	17360	5.0045	207.38
26.055	39.15	175.36	18022	5.0078	207.14
31.441	20.811	246.58	19035	5.0409	205.86
36.664	27.13	174.99	18081	5.0878	206.45
54.563	6.5187	125.44	16581	4.9048	206.55
69.724	2.2787	125.52	14732	4.7949	206.83
50.061	55.673	88.607	21863	5.2575	206.31
28.509	37.515	167.29	18929	5.1758	204.37
9.2714	30.28	97.351	19058	5.12	204.29
98.916	2.114	70.18	10386	4.2588	204.17
26.074	29.582	237.65	17494	5.0491	203.52
2.8066	44.142	173.19	20828	5.2359	203.77
34.988	35.146	162.33	19805	5.1194	203.31
99.207	44.311	30.417	10883	4.3584	202.99
19.81	37.063	246.83	16441	4.7994	202.59
25.859	18.311	212.02	17481	5.0347	202.28
17.337	31.684	197.28	18727	5.1688	201.98
21.36	21.184	196.41	19778	5.2277	202.36
9.9765	39.448	172.48	22287	5.3153	202.13
54.922	33.478	239.59	18828	5.1685	200.4
58.212	47.928	210.59	19754	5.2493	200.72
77.374	33.784	220.24	17961	5.1049	198.96
64.257	21.325	197.72	18459	5.0976	198.76
10.806	11.155	162.69	20365	5.2525	199.79
40.235	46.782	161.98	18379	5.1103	199.61
89.085	57.326	22.635	21081	5.2196	199.73
12.934	19.454	236.26	17134	5.0541	195.86
46.291	2.3108	83.273	11674	4.4987	196.76
57.522	40.128	82.397	15509	4.8818	194.58
31.753	46.923	194.64	18881	5.1979	193.55
70.88	1.9266	166.36	12591	4.512	193.65
82.894	53.691	89.155	18366	5.0963	194.28
61.106	41.805	206.33	17851	5.1544	192.02
24.679	45.107	152.5	15949	4.9453	191.87
68.773	17.273	192.63	13768	4.7943	191.52
82.917	44.029	163.55	15642	4.8624	191.49
95.816	41.656	181.28	16365	4.9994	187.53
95.611	59.138	69.58	19070	5.2325	185.21
8.8478	6.1273	191.73	16726	5.0388	184.18
77.639	37.128	73.393	13685	4.7652	182.68
91.022	49.619	241.24	17015	5.1452	181.28
9.5852	10.906	214.25	17696	5.2141	180.82
93.544	51.255	161.9	17935	5.1886	181.12
94.582	51.579	189.34	17529	5.1878	180.05
67.698	54.924	76.566	16892	5.0527	179.38
65.124	4.1343	203.56	12452	4.5977	178.98
83.265	44.946	223.86	18024	5.2506	177.2
41.574	55.768	131.7	17519	5.1849	177.84
31.515	2.1135	80.941	12358	4.6289	177.09
80.254	61.961	33.709	22746	5.4613	175.65
60.62	58.162	13.096	18739	5.2657	175.61
2.0132	52.389	30.907	13029	4.6578	174.85
50.71	55.584	3.2244	10084	4.4609	174.18
19.707	52.626	206.5	13301	4.8823	172.52
72.49	59.284	172.89	19171	5.3839	172.72
78.081	59.641	60.965	19578	5.3186	172.56
23.056	11.326	194.13	11326	4.62	170.42
94.728	65.5	123.12	18939	5.3717	170.78
35.554	59.494	11.794	19042	5.3712	168.29
52.342	60.555	25.989	20130	5.4954	167.33
69.242	6.1448	231.67	12913	4.8341	166.21
34.929	38.036	212.33	14944	4.9921	166.47
37.453	38.095	233.38	15668	5.1516	162.74
14.837	15.909	222.54	11407	4.71	162.77
30.263	61.248	102.88	19556	5.4463	163.11
67.967	73.83	28.615	18624	5.3619	163.48
85.365	56.168	228.48	15476	5.1985	160.18
67.072	52.681	138.06	12991	4.8261	158.99
71.822	68.752	24.062	17091	5.2757	159.66
47.123	70.699	36.912	18649	5.3915	157.92
73.624	74.379	3.3548	12006	4.7999	157.96
88.524	42.449	220.24	10892	4.831	156.53
41.13	53.698	186.14	15026	5.1416	156.51
98.939	48.956	71.627	9627.7	4.2653	156.98
87.127	21.706	20.222	12016	4.7662	156.36
88.39	17.164	208.56	10778	4.7102	155.67
36.27	49.056	81.627	12964	4.8225	154.94
15.008	58.642	60.869	18444	5.4241	155.58
41.305	66.937	23.157	17741	5.3283	154.58
59.475	62.36	221.91	16865	5.3819	152.52
72.778	74.015	35.442	16010	5.2289	150.64
69.324	62.903	165.71	16573	5.3631	150.12
94.786	19.936	100.02	12972	4.939	149.79
24.394	63.857	189.91	17375	5.4523	146.75
19.5	59.103	171.69	15805	5.2686	146.22
83.349	62.455	141.92	15638	5.2852	147.19
51.214	47.202	124.58	10303	4.7073	146.71
59.259	69.445	160.62	14235	5.2001	144.52
36.978	10.515	3.7895	10103	4.6032	143.84
18.106	68.997	246.31	13980	5.0816	142.84
33.692	63.997	246.67	14661	5.1403	142.32
57.981	61.811	231.9	16387	5.3665	142.47
36.002	75.72	194.93	14940	5.252	142.03
94.173	63.199	130.91	12180	5.0839	141.97
18.947	63.656	92.968	16073	5.2859	141.95
98.435	23.678	38.5	10717	4.7972	141.99
55.821	62.743	18.137	16530	5.4107	141.43
93.324	6.5534	3.5972	10116	4.6223	140.88
71.707	59.255	231.61	12526	4.9925	140.34
44.132	72.21	163.11	13598	5.1654	139.43
42.451	70.62	109.78	14127	5.2003	139.68
25.233	66.532	59.37	14769	5.249	140.64
92.733	2.6167	210.06	11329	4.9089	138.11
9.9917	64.782	151.48	16356	5.3888	138.48
35.661	58.546	128.28	10490	4.8173	137.62
79.042	78.609	60.608	13829	5.1461	137.71
84.108	14.574	20.408	11050	4.8819	136.77
88.444	25.699	3.9131	9852.5	4.6523	136.93
86.5	77.446	203.26	13903	5.2053	136.1
95.155	77.934	145.52	15017	5.3166	135.91
27.35	73.631	111.55	13002	5.1538	135.23
50.309	71.302	125.35	12880	5.1664	134.9
89.482	60.153	14.213	8478.3	4.6934	134.44
97.837	77.918	177.31	15144	5.381	132.95
53.687	76.493	158.48	12496	5.118	133.03
80.392	62.909	157.28	13508	5.1842	132.65
41.947	74.921	21.375	12446	4.9539	132.77
70.827	40.496	73.353	10518	4.8911	131.77
86.585	78.792	169.57	13199	5.1897	130.29
98.595	75.475	169.73	12589	5.2039	130.18
78.196	76.436	157.01	12889	5.1929	130.38
62.92	55.72	32.459	6188.9	4.0197	130.23
48.51	38.602	23.657	11073	4.992	130.56
98.822	80.329	8.8308	12126	5.1267	130.82
88.355	32.416	5.9397	10784	4.9045	130.64
46.642	7.7782	106.9	12382	5.2678	128.92
27.32	76.051	71.831	12076	5.0405	129.54
35.701	14.584	22.235	10419	4.8944	129.02
98.017	6.2609	10.949	10117	4.8028	129.23
2.5131	12.087	7.634	9802.5	4.8085	128.43
25.767	37.933	78.487	9635.8	4.7537	127.58
55.676	12.274	54.929	10139	4.9469	127.35
84.275	7.7262	40.493	10321	4.914	127.14
55.258	9.3944	39.131	9096.9	4.6746	127.34
85.691	10.479	30.316	10468	4.8861	127.2
85.346	71.963	5.1544	11163	4.9085	127.12
43.489	71.639	196.48	12127	5.1485	125.56
77.149	101.23	98.235	16166	5.4664	126.09
65.661	38.377	27.974	10823	5.0286	125.93
43.024	13.092	21.934	9413.5	4.6175	125.81
39.034	40.556	17.737	9496.7	4.7819	125.67
63.138	3.6268	8.7918	9054.9	4.6069	125.98
80.633	5.4768	6.7381	10363	4.9175	126
16.129	15.197	3.6669	8527.9	4.5062	126.67
66.881	80.412	183.73	14422	5.4687	124.45
40.834	17.122	4.9176	9262	4.5895	124.91
29.084	11.416	3.4968	8383.1	4.538	124.88
61.108	80.262	146.97	9919.3	4.76	123.92
73.136	64.49	116.74	9195.3	4.7708	123.05
53.743	83.55	54.291	15293	5.493	123.14
63.821	36.618	39.043	10610	4.8673	123.9
3.0332	61.914	17.615	17653	5.6611	122.93
73.438	48.055	3.7412	8245.5	4.5567	123.03
97.555	67.001	242.97	11885	5.1715	121.47
76.511	80.511	164.33	13109	5.3275	121.84
86.959	10.239	49.443	9606.4	4.795	121.94
85.332	80.317	31.505	12701	5.2857	121.78
92.482	6.2386	28.281	9768.1	4.8302	122.12
77.27	92.389	15.423	18956	5.7822	121.8
8.3486	59.698	205.72	12724	5.265	120.33
84.205	98.455	96.288	12606	5.2037	120.77
98.796	104.2	64.36	10818	5.0438	120.47
92.572	26.27	23.138	9052.5	4.847	120.34
39.069	11.969	12.76	8923.5	4.7088	120.95
78.624	42.046	4.815	9403.1	4.6752	120.14
12.585	71.169	185.7	10632	5.0515	118.92
65.495	82.064	174.67	15133	5.5685	118.74
93.308	124.16	62.554	14015	5.4352	118.65
42.151	17.83	39.921	9366.8	4.7926	119.02
92.741	35.544	35.507	9458.7	4.9041	119.71
96.383	31.447	13.877	9967.4	4.9375	119.47
52.974	37.633	12.373	8411.7	4.6368	118.72
95.969	27.386	4.6365	8007.4	4.4332	119.78
56.457	2.4932	3.9565	7907.8	4.4395	119.75
86.119	7.4872	2.345	4278.8	3.673	118.65
89.073	38.005	180.99	9222.3	4.7962	118.54
72.631	37.01	81.271	8508.9	4.6272	117.28
60.955	9.9061	27.521	6629.9	4.3099	118.58
51.841	91.174	16.14	12518	5.208	117.38
75.067	5.7873	15.291	8209	4.6548	117.61
17.593	14.433	11.906	9127.1	4.8927	117.47
68.074	35.244	3.3089	4541.9	3.986	117.83
5.6424	64.431	235.2	13238	5.401	116.74
51.35	37.478	225.4	9308.5	5.0091	116.88
95.208	84.976	43.861	13965	5.3473	116.32
63.217	9.565	36.94	8776.9	4.8898	116.63
91.411	9.9628	36.895	6971.8	4.4429	116.57
56.892	98.08	32.426	13909	5.3925	116.7
47.976	39.667	5.0523	7328.7	4.4435	116.43
61.459	21.9	3.3587	6842.6	4.4863	116.2
60.112	124.11	108.72	13102	5.3432	115.01
89.707	32.447	81.197	8290.8	4.7608	115.28
94.589	22.023	46.654	8685.1	4.6252	115.5
19.279	10.242	37.574	9164.2	4.8888	114.49
72.991	37.708	25.857	9272.8	4.8877	115.31
96.394	8.2748	19.708	8299.2	4.8015	115.2
80.144	21.968	17.088	7981.8	4.593	115.54
87.662	17.401	228.22	9937.1	5.085	113.93
73.304	37.615	64.598	8627.9	4.7883	113.93
80.109	12.99	47.195	8569.7	4.6601	113.71
46.275	101.72	41.863	13195	5.4212	113.21
78.856	13.304	28.816	8911.9	4.7652	113.75
21.829	10.561	3.6782	6821.1	4.2995	113.97
41.902	95.879	224.74	11453	5.2347	112.97
51.954	102.93	215.66	12146	5.2317	112.79
49.562	121.83	144.52	14812	5.5645	111.72
74	105.03	124.38	16155	5.6213	111.9
14.094	20.369	105.22	8745.2	4.8688	111.9
42.855	117.48	68.953	14167	5.4819	112.6
80.698	40.811	64.903	8996	4.8599	112.65
42.827	12.212	55.802	8467.7	4.7804	112.86
43.136	37.039	53.162	9060.6	4.7355	112.38
65.305	37.828	50.853	8159.7	4.7359	112.62
29.76	2.537	43.149	8726.4	4.8296	112.74
70.534	40.475	34.896	8931.9	4.9143	112.33
45.951	16.099	30.224	7866.3	4.4704	112.43
86.906	85.993	238.58	14321	5.5456	110.83
77.665	122.16	231.46	11849	5.3336	110.9
44.545	14.785	65.949	9237.3	4.8753	110.49
30.562	40.308	64.056	9305.4	5.0751	111.56
30.31	15.342	47.665	9044.5	4.9175	110.63
27.25	24.24	22.785	7004.8	4.5251	111.69
33.907	95.517	7.9388	11074	5.1451	111.36
72.7	92.715	206.81	12041	5.3386	109.07
2.1458	62.063	200.95	10115	4.9835	109.04
59.83	35.548	88.982	9209.8	4.9988	109.1
75.876	120.27	65.804	11384	5.1668	109.37
98.333	109.69	59.099	11337	5.1797	109.12
98.702	121.94	57.403	8504.2	4.7694	109.38
33.314	8.4634	47.168	8075.6	4.7969	109.27
80.745	84.81	45.664	13856	5.474	109.11
77.873	11.123	37.547	7904.8	4.6284	109.41
2.197	38.986	34.123	8329.4	4.7422	109.29
46.402	42.657	33.561	7858.2	4.7116	109.7
40.74	39.854	26.735	9979.6	5.0962	109.29
65.382	88.78	23.792	12151	5.263	109.84
96.986	55.8	23.661	6820.8	4.3376	109.43
96.317	33.63	24.075	7499.2	4.7013	109.81
14.562	7.9071	4.4402	7646	4.5566	109.93
44.666	36.754	205.21	6526	4.7192	107.93
32.022	103.1	199.59	11639	5.2272	107.58
54.066	97.355	180.62	12547	5.3822	108.89
71.45	124.42	148.44	11853	5.323	107.6
55.529	44.538	130.68	8807.5	4.9527	107.69
41.975	98.372	117.9	9527.8	4.899	108.89
89.872	33.633	100.89	8589.2	4.9511	108.2
10.567	22.376	96.677	9520.4	5.0726	108.52
77.63	88.761	78.137	12250	5.3437	108.69
60.81	2.3891	63.197	7144.8	4.6631	107.87
80.332	36.456	56.994	8859.4	4.874	108.81
57.098	55.267	52.395	7084.7	4.4148	108.04
26.011	5.4813	51.001	7658.6	4.5505	107.93
29.398	23.016	48.636	8133.3	4.6911	108.33
54.784	2.1848	40.14	6794.8	4.453	108.46
47.221	12.341	38.354	7767.8	4.6513	108.08
70.474	33.521	34.688	7912.6	4.7267	108.29
98.931	18.625	31.046	6986.1	4.4192	107.95
88.086	4.0392	9.766	7003.3	4.4161	108.01
62.489	9.6221	3.4369	6383.2	4.2636	107.62
76.339	96.803	225.36	11635	5.2888	106.45
79.295	107.35	187.6	12232	5.3688	106.72
93.967	83.473	180.78	13144	5.4828	107.54
63.7	103.12	133.21	12695	5.4564	107.54
31.782	86.015	101.96	15579	5.6813	106.89
64.888	35.65	71.283	8066.2	4.8023	107.17
24.01	36.951	64.407	8229.3	4.6513	106.31
91.677	107.45	63.772	10650	5.1288	106.41
94.174	31.241	51.031	7473.4	4.6539	106.44
61.841	93.986	48.736	10784	5.1743	107.27
41.393	39.111	41.883	8618.3	4.7854	106.71
32.423	13.28	38.402	8195.9	4.7968	107.56
91.739	24.35	31.421	8269.8	4.8438	106.45
50.517	14.154	21.691	6191.7	4.44	107.49
84.92	29.566	19.924	7468.8	4.576	106.81
21.461	12.433	20.496	7538.1	4.7011	106.21
69.483	40.056	19.15	6922.2	4.5915	107.4
69.138	8.1476	9.0426	6051.7	4.3543	107.18
21.362	38.527	5.9337	7409.2	4.652	106.46
90.186	12.755	4.5594	7507.9	4.6028	107.28
73.47	4.3258	4.1307	7349.2	4.5275	106.6
48.141	15.541	173.37	9363.9	5.0892	106.15
2.8447	17.473	114.26	10582	5.1961	105.96
39	11.12	106.16	8408.3	4.6745	105.59
79.504	114.91	95.4	12631	5.3836	105.66
93.32	60.582	80.416	9111.2	4.9863	105.27
51.773	37.652	76.924	8560.9	4.9423	105.6
48.741	41.401	57.714	8168	4.8862	105.49
5.8631	57.066	46.159	10747	5.2432	105.03
33.314	40.659	42.59	8150.9	4.8622	104.9
25.764	82.818	33.11	12448	5.4115	105.02
42.058	1.9009	19.872	5392.4	4.1036	105.03
33.01	14.953	9.6538	9034	4.8738	105.7
21.078	2.6715	4.2634	7635.9	4.5298	104.97
70.64	10.098	3.0884	5465.8	4.3744	105.19
54.291	109.41	244.13	13207	5.5204	103.59
84.31	14.211	102.14	7374.3	4.7517	104.73
36.286	84.406	89.025	12352	5.4157	104.45
6.5922	19.462	71.405	9151	5.0242	103.77
51.943	40.532	67.791	8717.4	4.849	103.59
69.108	20.366	66.919	8360.2	5.0086	104.55
24.31	13.458	62.898	9307	5.0575	104.06
35.622	89.016	63.033	13712	5.5622	103.51
50.379	21.217	62.524	9324.9	5.0485	103.65
32.435	3.0989	54.468	7489.6	4.6008	103.76
88.176	17.863	49.118	5780.7	4.1881	103.87
92.053	6.0587	44.325	6874.9	4.4255	104
37.544	7.6775	20.508	7154.8	4.6641	103.76
31.952	106.51	20.516	12017	5.2992	104.08
26.24	41.382	19.94	8557.1	4.8071	104.63
31.036	9.672	16.873	6775.3	4.4281	104.56
6.1923	38.72	16.177	9439.5	5.1248	104.29
20.361	7.3745	12.164	7321.4	4.6166	103.58
79.758	22.107	5.5353	6944.8	4.6334	104.46
58.292	15.431	5.5703	7183.4	4.6818	104.22
73.677	17.754	3.3989	5216.4	3.9614	103.95
91.852	111.37	247.38	8154.1	4.7138	102.21
59.868	129.33	206.85	10717	5.1922	102.63
45.604	106.61	183.74	11732	5.4034	102.24
89.888	89.741	182.48	10241	5.1245	102.53
67.467	128.83	142.08	11583	5.3358	102.47
88.055	22.072	114.72	8261.8	4.7784	102.77
73.492	45.392	100.12	7775.2	4.7489	102.95
2.6416	19.918	89.081	10129	5.2035	102.77
45.64	38.601	84.4	7738.8	4.864	102.93
93.278	2.5439	81.259	6594.5	4.577	103
4.7554	99.351	74.914	14065	5.7122	102.78
85.859	2.3401	71.71	6293.4	4.5891	103.38
97.161	30.735	67.54	7446.1	4.6744	103.3
8.0511	15.136	63.269	8490.4	4.8833	103.08
89.671	3.1645	61.683	8279.2	4.8022	102.58
95.794	16.038	52.259	7277	4.5883	102.32
24.865	104.58	49.891	11903	5.3526	102.9
88.317	25.905	49.721	7063	4.5693	102.43
42.255	19.506	48.871	6893.3	4.6973	102.66
14.722	23.395	39.385	6035.8	4.4571	102.43
59.441	25.366	26.866	8434.4	4.8729	102.26
49.374	117.63	26.527	11293	5.341	102.19
55.809	36.767	22.635	7107.7	4.5652	102.43
69	114.56	18.816	13128	5.5077	102.07
94.611	36.962	6.9824	6485	4.3788	103.1
93.329	19.956	5.9153	7795.9	4.796	102.81
90.4	58.101	6.2844	9142.4	5.013	102.28
75.789	88.674	213.54	11147	5.356	101.02
79.036	131.72	205.56	11089	5.2489	101.37
87.342	112.45	204.34	10495	5.2303	100.98
14.037	17.04	146.37	8699.7	4.8616	100.73
96.238	31.539	107.65	6873.5	4.6555	100.71
90.179	33.389	90.497	7888.7	4.9246	101.55
89.134	6.7425	89.702	8159.1	4.8839	102.04
72.999	97.082	89.211	9541	4.8984	100.74
13.589	43.812	70.924	8150.2	4.9318	101.76
24.965	40.501	55.906	7660.7	4.6391	100.83
11.815	42.501	51.181	8595.1	4.9462	101.61
66.537	9.3132	45.934	7288.4	4.7677	101.82
73.668	8.5687	45.37	7423	4.6699	101.17
54.36	25.198	43.772	7874.8	4.8007	101.17
49.363	39.283	41.069	7143.2	4.714	100.83
73.496	17.248	33.697	6645.6	4.6708	101.44
42.165	9.5696	30.304	6705.5	4.5569	101.2
86.587	122.24	23.46	8783.4	4.9078	101.48
62.993	36.907	19.183	5902	4.1931	101.84
58.952	25.14	17.494	7972.8	4.8002	101.19
84.894	10.515	11.24	7655.8	4.6675	100.8
5.2797	92.332	3.8484	10589	5.0749	100.84
80.719	13.535	3.3335	4590.1	3.7716	100.8
59.535	100.83	176.42	10139	5.1569	99.983
21.756	93.549	174.2	9261.1	5.0418	99.54
76.568	40.402	157.87	8261.8	4.9839	100.21
79.157	17.932	156.09	8019.2	4.8091	99.769
95.301	7.9211	144.57	7433.2	4.7189	100.27
69.913	40.086	125.07	8907.2	4.9848	100.55
93.549	17.327	109.7	9029.6	5.1025	100.52
58.403	15.112	107.25	8003.1	4.7544	99.368
20.605	89.162	100.43	11076	5.284	100.31
89.343	14.063	93.28	6813.3	4.7398	100.52
65.371	41.8	66.597	6603	4.7317	99.827
86.843	17.203	65.234	7081.3	4.5979	100.17
34.612	17.531	55.523	8148.4	4.9055	99.907
74.563	7.5605	23.935	6122.2	4.5607	100.58
30.632	4.887	23.856	6240.5	4.442	99.504
97.215	135.66	17.372	11828	5.3885	99.813
90.358	26.886	12.775	7207.3	4.6065	99.412
29.328	29.296	5.9624	6221.1	4.4604	100.13
29.564	93.655	224.5	8265.9	4.9215	97.932
54.034	125.7	149.82	9604.3	5.1118	98.803
44.233	40.261	102.93	8179.9	4.9827	98.281
46.381	35.958	93.475	7616.2	4.8669	98.07
24.979	2.4536	91.711	6939	4.6894	98.928
17.08	2.1834	80.468	6279.8	4.5215	98.485
13.345	42.136	79.515	7446	4.8912	98.039
27.993	4.8764	73.746	6737.5	4.4627	98.487
74.533	2.5261	67.245	6407.3	4.5269	98.61
81.484	110.69	64.554	10434	5.2446	98.99
44.318	24.574	56.973	6729	4.6752	98.934
55.48	6.8292	47.385	6946.7	4.6637	99.177
15.038	29.116	45.523	7333.7	4.6496	98.526
86.815	18.131	29.743	6864.8	4.5534	97.933
37.03	2.8563	29.087	7655.5	4.5448	98.881
75.292	30.507	26.202	6600.8	4.6288	98.775
13.916	35.947	19.738	7116.4	4.6481	98.586
59.862	5.8837	17.998	6934.7	4.4977	99.112
4.882	6.4977	12.765	8609.7	5.0681	98.818
49.781	111.85	236.65	12133	5.5581	96.709
85.873	90.841	233.11	9474	5.1573	97.129
61.572	92.829	212.71	7699.9	4.9064	96.934
82.87	118.32	205.42	10136	5.1974	97.827
73.394	124.42	183.96	10122	5.2171	96.753
9.7028	100.58	157.95	11026	5.3637	96.582
44.798	109.73	133.32	12392	5.5374	96.572
38.22	5.7357	130.83	7630.6	4.9096	97.674
48.682	15.898	122.34	8130.3	4.9449	97.441
66.681	41.386	98.981	7394.7	4.794	96.6
55.049	18.748	99.632	8315.1	4.8802	97.463
56.961	130.31	90.707	11372	5.3849	97.401
97.019	15.903	90.829	7010.3	4.5632	96.938
83.566	29.505	86.652	6769.7	4.685	96.9
92.075	13.927	84.383	6148.8	4.5283	96.584
58.492	20.07	82.355	6854.3	4.6303	97.854
37.695	14.143	82.728	5809.1	4.3685	97.368
49.757	7.1732	79.918	7571.8	4.6732	97.729
60.502	2.5553	73.039	7034.9	4.7207	97.055
44.095	6.2075	72.706	6157.8	4.4967	96.591
82.692	15.235	55.504	7082	4.7643	97.087
46.219	42.585	48.911	6065.7	4.4703	96.674
12.574	10.861	44.106	8846.3	4.9807	97.174
87.54	22.338	40.302	6949.7	4.7479	96.81
41.487	3.8778	38.669	7738.7	4.8486	97.822
10.746	119.54	25.04	13054	5.6148	96.693
28.29	11.577	24.928	4944.4	4.2662	97.109
17.115	42.142	22.75	6302.3	4.4412	97.762
57.746	12.878	19.411	6143.1	4.3463	97.844
16.536	29.649	15.801	5976.5	4.4226	97.138
37.914	18.759	14.765	5537.6	4.2676	97.045
27.611	35.849	12.354	6715.2	4.6173	96.964
91.97	9.5851	12.139	6216.4	4.4259	97.81
80.981	34.704	10.395	6578.5	4.3845	97.111
60.595	36.302	8.4394	5856.1	4.4922	97.586
17.9	119.95	3.691	9170.9	4.9996	97.044
35.193	14.571	227.32	8450.8	5.0731	96.298
83.215	26.886	186.63	7330.5	4.7401	95.809
29.852	24.599	141.39	7109.8	4.7527	95.822
89.439	32.868	126	6904.2	4.6151	96.338
82.889	5.16	123.1	7516.3	4.7871	96.368
92.318	12.782	118.48	7198.2	4.8093	95.454
26.729	13.665	107.73	7308.8	4.8453	95.32
12.269	2.3626	100.67	6264.1	4.5877	95.685
88.257	20.91	96.082	6296.5	4.5179	95.536
98.973	35.484	91.228	6341	4.4609	95.975
62.518	22.516	91.127	7377.8	4.7912	95.504
24.068	45.853	83.016	6866.9	4.6505	95.932
63.363	109.54	75.394	11530	5.4732	95.791
85.658	94.729	71.304	9636	5.1974	96.141
7.1218	39.803	68.825	8474	5.0808	95.652
41.521	7.8838	63.595	6743.5	4.5897	95.872
90.348	13.445	57.757	6789.1	4.7463	96.141
39.755	11.101	39.657	6654.5	4.5603	96.527
21.216	35.964	34.513	6888.3	4.6381	95.38
27.985	23.596	31.21	6393	4.5882	95.806
46.803	24.218	28.409	5623.2	4.3335	95.57
37.614	26.539	18.536	6711.3	4.6153	95.587
94.592	21.94	15.234	6626.9	4.624	95.232
89.71	43.141	13.719	7171.5	4.7261	95.338
46.52	59.545	6.6792	8247	5.0082	95.895
64.781	55.177	5.0882	7539.3	4.662	96.213
15.919	123.15	227.56	11296	5.455	94.912
68.343	108.4	195.51	11079	5.4003	93.92
64.585	118.8	188.33	9205.3	5.0679	94.808
91.383	131.76	161.84	9458.7	5.1435	94.829
74.284	5.5845	158.56	7394.9	4.9068	94.085
56.838	11.903	136.63	6788.9	4.7016	94.489
91.199	28.64	115.44	6394.3	4.6083	93.992
4.5788	36.482	112.91	7575.9	4.9457	93.926
10.883	59.988	109.44	9061.5	5.1308	94.334
4.4993	21.13	105.36	7432.1	4.8624	95.063
96.323	6.8519	101.48	6898	4.7032	94.942
57.46	11.373	99.116	7156.5	4.7897	94.696
72.523	41.323	90.716	7846.4	4.9376	95.103
52.725	35.077	86.769	7233.7	4.7717	94.157
46.502	12.007	86.136	6988.3	4.8011	95.045
58.032	28.304	84.127	6763.3	4.7416	94.289
85.595	2.0281	80.02	5766.9	4.4381	94.32
44.745	40.407	74.282	7450.9	4.837	94.919
22.16	72.889	74.604	3452.3	4.0734	94.754
